date,property_id,property_type,submarket,building_sf,year_built,occupancy,noi,market_rent,in_place_rent,going_in_cap,opex_ratio,walt,tenant_concentration,capex_need,property_quality,units,primary_risk,employment_density,treasury_rate,market_vacancy,transaction_cap_rate,transaction_price,noi_growth_realized,next_year_noi,next_year_cap_rate,next_year_value
2022-06-30,OC-RETA-272,Retail,Santa Ana,142336,1959,0.918,2.4577,2.558,2.461,0.0661,0.355,5.7,0.358,0.6705,0.271,,Market / Lease-up Risk,2296.3,0.04,0.06303215807540191,0.0661,37.1815,0.01369,2.4913,0.06421,38.802
2022-06-30,OC-RETA-276,Retail,Costa Mesa,128087,1964,0.938,3.5055,3.82,3.748,0.0641,0.33,2.1,0.043,0.543,0.383,,Market / Lease-up Risk,3250.0,0.04,0.07120861253489195,0.0641,54.688,0.03661,3.6338,0.06489,56.0026
2022-06-30,OC-RETA-28,Retail,Fullerton,155280,1974,0.902,2.4879,2.189,2.211,0.0647,0.31,2.1,0.17,0.4104,0.657,,Market / Lease-up Risk,1500.0,0.04,0.056015972485303885,0.0647,38.4529,0.00763,2.5069,0.06537,38.348
2022-06-30,OC-RETA-280,Retail,Fullerton,138476,1981,0.883,1.9896,2.419,2.423,0.0687,0.428,4.6,0.325,0.7184,0.622,,Market / Lease-up Risk,1500.0,0.04,0.07072719315810538,0.0687,28.9607,0.06282,2.1146,0.06507,32.495
2022-06-30,OC-RETA-284,Retail,Anaheim,36298,1965,0.962,0.5825,2.387,2.439,0.0621,0.387,3.6,0.139,0.2961,0.214,,Market / Lease-up Risk,950.98,0.04,0.06637174793832996,0.0621,9.38,0.03445,0.6026,0.06452,9.3398
2022-06-30,OC-RETA-288,Retail,Irvine,138223,1976,0.969,3.4495,3.569,3.494,0.0604,0.367,4.9,0.136,1.7043,0.438,,Market / Lease-up Risk,1393.94,0.04,0.06889681134366926,0.0604,57.1109,0.01557,3.5032,0.06582,53.2234
2022-06-30,OC-RETA-292,Retail,Newport Beach,46239,1963,0.937,0.6626,2.048,2.081,0.0693,0.345,3.3,0.104,0.1619,0.311,,Market / Lease-up Risk,5400.0,0.04,0.07514100955175994,0.0693,9.5613,0.02078,0.6764,0.06508,10.3926
2022-06-30,OC-RETA-296,Retail,Orange,65091,1963,0.962,1.5138,3.218,3.313,0.0647,0.341,2.0,0.054,0.6135,0.371,,Market / Lease-up Risk,1148.15,0.04,0.09099509251006596,0.0647,23.3972,0.0239,1.55,0.06511,23.8069
2022-06-30,OC-RETA-300,Retail,Santa Ana,115401,1959,0.939,2.8321,3.74,3.785,0.0687,0.387,2.6,0.402,0.8458,0.104,,Market / Lease-up Risk,2296.3,0.04,0.06713132396277295,0.0687,41.2242,0.01642,2.8786,0.06388,45.0641
2022-06-30,OC-RETA-304,Retail,Costa Mesa,108799,1980,0.953,1.6492,2.328,2.342,0.0636,0.419,3.3,0.222,0.7112,0.59,,Market / Lease-up Risk,3250.0,0.04,0.06119768312555884,0.0636,25.9308,-0.00172,1.6464,0.06429,25.6102
2022-06-30,OC-RETA-308,Retail,Fullerton,86672,1965,0.911,1.7046,2.878,2.769,0.0689,0.342,2.2,0.216,0.5805,0.413,,Market / Lease-up Risk,1500.0,0.04,0.07329482044616537,0.0689,24.7402,0.01728,1.7341,0.06365,27.2423
2022-06-30,OC-RETA-312,Retail,Anaheim,126580,1987,0.922,2.1277,2.453,2.458,0.0622,0.368,5.7,0.276,0.6546,0.68,,Market / Lease-up Risk,950.98,0.04,0.06908585818655365,0.0622,34.2074,0.009,2.1469,0.06546,32.7942
2022-06-30,OC-RETA-316,Retail,Irvine,118401,1979,0.927,1.4981,2.008,2.001,0.0658,0.422,4.4,0.106,0.6655,0.63,,Market / Lease-up Risk,1393.94,0.04,0.05886460655962094,0.0658,22.7675,0.0221,1.5312,0.06545,23.3946
2022-06-30,OC-RETA-32,Retail,Anaheim,80778,1967,0.887,0.6669,1.42,1.401,0.0689,0.425,5.6,0.15,0.0893,0.439,,Market / Lease-up Risk,950.98,0.04,0.06231260469197552,0.0689,9.6792,0.03033,0.6871,0.06448,10.6557
2022-06-30,OC-RETA-320,Retail,Newport Beach,46594,1961,0.881,0.587,1.875,1.941,0.0646,0.331,4.5,0.137,0.0648,0.227,,Market / Lease-up Risk,5400.0,0.04,0.04049271352841115,0.0646,9.0867,0.00646,0.5908,0.06528,9.0507
2022-06-30,OC-RETA-324,Retail,Orange,136835,1970,0.924,2.8346,3.049,2.939,0.0603,0.355,5.2,0.088,1.0665,0.497,,Market / Lease-up Risk,1148.15,0.04,0.05745243075319252,0.0603,47.0083,0.02904,2.9169,0.06524,44.7073
2022-06-30,OC-RETA-328,Retail,Santa Ana,106349,1992,0.941,2.477,3.132,3.105,0.066,0.328,3.5,0.223,0.3491,0.818,,Market / Lease-up Risk,2296.3,0.04,0.07101289044761616,0.066,37.5303,0.0635,2.6343,0.06588,39.9847
2022-06-30,OC-RETA-332,Retail,Costa Mesa,50045,1975,0.963,1.3702,4.036,4.061,0.0601,0.401,5.0,0.286,0.3227,0.554,,Market / Lease-up Risk,3250.0,0.04,0.056868956770889906,0.0601,22.7987,0.03461,1.4176,0.06544,21.6632
2022-06-30,OC-RETA-336,Retail,Fullerton,111005,1973,0.904,2.2272,3.099,3.151,0.061,0.391,5.9,0.074,0.5128,0.541,,Market / Lease-up Risk,1500.0,0.04,0.07903178866076932,0.061,36.5115,0.02876,2.2913,0.0651,35.1936
2022-06-30,OC-RETA-340,Retail,Anaheim,99399,1969,0.905,1.1949,1.706,1.724,0.0627,0.317,5.9,0.354,0.5101,0.463,,Market / Lease-up Risk,950.98,0.04,0.059251555747026396,0.0627,19.0574,0.02938,1.23,0.06432,19.1231
2022-06-30,OC-RETA-344,Retail,Irvine,143509,1975,0.926,3.5879,3.583,3.558,0.0655,0.339,3.6,0.735,1.3825,0.416,,Market / Lease-up Risk,1393.94,0.04,0.04978643854272846,0.0655,54.7771,0.02195,3.6666,0.06504,56.374
2022-06-30,OC-RETA-348,Retail,Newport Beach,65130,1965,0.948,1.2922,2.891,2.814,0.0683,0.365,5.6,0.464,0.5428,0.332,,Market / Lease-up Risk,5400.0,0.04,0.07308184236580799,0.0683,18.9195,0.01592,1.3128,0.06539,20.0766
2022-06-30,OC-RETA-352,Retail,Orange,36066,1995,0.911,0.7372,2.986,2.903,0.0636,0.361,3.5,0.053,0.3358,0.869,,Market / Lease-up Risk,1148.15,0.04,0.05504128615506798,0.0636,11.5912,0.04688,0.7718,0.06503,11.8673
2022-06-30,OC-RETA-356,Retail,Santa Ana,76177,1970,0.941,1.7223,3.208,3.245,0.0654,0.343,4.8,0.02,0.5092,0.484,,Market / Lease-up Risk,2296.3,0.04,0.04126114785889164,0.0654,26.3349,0.04203,1.7947,0.06572,27.3083
2022-06-30,OC-RETA-36,Retail,Irvine,145060,1980,0.887,4.3183,4.136,4.058,0.0681,0.31,4.9,0.071,1.141,0.724,,Market / Lease-up Risk,1393.94,0.04,0.08280800465345806,0.0681,63.4112,-0.00036,4.3167,0.0648,66.613
2022-06-30,OC-RETA-360,Retail,Costa Mesa,159811,1955,0.927,3.7998,3.521,3.474,0.0676,0.361,2.5,0.037,1.419,0.221,,Market / Lease-up Risk,3250.0,0.04,0.05970139726813402,0.0676,56.2101,0.03393,3.9287,0.06514,60.3105
2022-06-30,OC-RETA-364,Retail,Fullerton,32819,1991,0.918,0.6224,2.829,2.894,0.0626,0.379,4.9,0.013,0.1572,0.77,,Market / Lease-up Risk,1500.0,0.04,0.08594525995155018,0.0626,9.9425,0.00467,0.6253,0.06535,9.5686
2022-06-30,OC-RETA-368,Retail,Anaheim,146630,1993,0.951,3.1422,2.769,2.804,0.0671,0.308,5.0,0.328,0.2618,0.75,,Market / Lease-up Risk,950.98,0.04,0.060845549757873874,0.0671,46.8286,0.05624,3.3189,0.06511,50.9725
2022-06-30,OC-RETA-372,Retail,Irvine,126004,1975,0.928,3.5047,4.296,4.396,0.0617,0.388,4.5,0.404,0.3328,0.435,,Market / Lease-up Risk,1393.94,0.04,0.07410276033335766,0.0617,56.8023,0.00336,3.5165,0.06418,54.7915
2022-06-30,OC-RETA-376,Retail,Newport Beach,112918,1965,0.953,1.7163,2.485,2.501,0.066,0.437,3.5,0.107,0.2667,0.469,,Market / Lease-up Risk,5400.0,0.04,0.07053291713952087,0.066,26.0045,0.0299,1.7676,0.06465,27.34
2022-06-30,OC-RETA-380,Retail,Orange,115547,1991,0.899,1.9904,2.771,2.821,0.0654,0.412,3.7,0.136,0.2813,0.799,,Market / Lease-up Risk,1148.15,0.04,0.04500753947207384,0.0654,30.4343,0.02394,2.0381,0.06416,31.767
2022-06-30,OC-RETA-384,Retail,Santa Ana,38646,1964,0.962,1.0253,3.834,3.914,0.066,0.369,2.1,0.104,0.3401,0.398,,Market / Lease-up Risk,2296.3,0.04,0.06267947994584068,0.066,15.5348,0.02919,1.0552,0.06406,16.4725
2022-06-30,OC-RETA-388,Retail,Costa Mesa,71395,1971,0.938,1.0939,2.171,2.098,0.0617,0.34,2.5,0.245,0.0965,0.365,,Market / Lease-up Risk,3250.0,0.04,0.07463475941641855,0.0617,17.7293,0.01541,1.1108,0.06467,17.1749
2022-06-30,OC-RETA-392,Retail,Fullerton,118470,1966,0.97,2.3454,3.014,3.025,0.0671,0.406,3.4,0.218,1.0121,0.45,,Market / Lease-up Risk,1500.0,0.04,0.06884761782794321,0.0671,34.9538,0.0121,2.3738,0.06517,36.4225
2022-06-30,OC-RETA-396,Retail,Anaheim,108699,1962,0.892,1.8515,2.663,2.568,0.0643,0.371,2.2,0.415,0.5395,0.199,,Market / Lease-up Risk,950.98,0.04,0.07112178326332612,0.0643,28.7947,0.03158,1.91,0.06557,29.1302
2022-06-30,OC-RETA-40,Retail,Newport Beach,142343,1994,0.949,3.6059,3.252,3.28,0.0635,0.302,5.1,0.156,1.9683,0.865,,Market / Lease-up Risk,5400.0,0.04,0.04990203282150961,0.0635,56.7858,-0.0089,3.5738,0.06564,54.4443
2022-06-30,OC-RETA-400,Retail,Irvine,86025,1965,0.962,1.6674,2.63,2.669,0.066,0.328,2.9,0.25,0.4345,0.205,,Market / Lease-up Risk,1393.94,0.04,0.06801670829699343,0.066,25.2636,0.02311,1.7059,0.0649,26.2847
2022-06-30,OC-RETA-44,Retail,Orange,131997,1999,0.927,3.1089,3.496,3.615,0.0606,0.382,2.4,0.084,1.002,0.898,,Market / Lease-up Risk,1148.15,0.04,0.06766888816256227,0.0606,51.302,0.02646,3.1912,0.0651,49.0225
2022-06-30,OC-RETA-48,Retail,Santa Ana,157217,1969,0.944,2.9732,2.585,2.501,0.065,0.341,3.0,0.08,0.8729,0.519,,Market / Lease-up Risk,2296.3,0.04,0.06607093981777308,0.065,45.7415,0.02671,3.0526,0.06447,47.3498
2022-06-30,OC-RETA-52,Retail,Costa Mesa,115251,1976,0.959,2.4915,2.762,2.744,0.0625,0.306,3.3,0.035,0.5844,0.626,,Market / Lease-up Risk,3250.0,0.04,0.06421593519835399,0.0625,39.864,0.03282,2.5733,0.06477,39.7291
2022-06-30,OC-RETA-56,Retail,Fullerton,135497,1990,0.909,2.8553,3.28,3.209,0.0651,0.399,5.2,0.042,0.3475,0.822,,Market / Lease-up Risk,1500.0,0.04,0.04472010722477497,0.0651,43.8602,0.03208,2.9469,0.0647,45.5458
2022-06-30,OC-RETA-60,Retail,Anaheim,131262,1957,0.934,2.2603,2.634,2.593,0.0624,0.386,3.0,0.196,0.4971,0.186,,Market / Lease-up Risk,950.98,0.04,0.07461490496263082,0.0624,36.2228,0.01673,2.2981,0.06587,34.8875
2022-06-30,OC-RETA-64,Retail,Irvine,98355,1992,0.925,2.4259,3.599,3.673,0.0673,0.37,5.2,0.047,1.0798,0.939,,Market / Lease-up Risk,1393.94,0.04,0.06348147300040409,0.0673,36.0461,0.05026,2.5478,0.06556,38.863
2022-06-30,OC-RETA-68,Retail,Newport Beach,132073,1975,0.887,3.1146,3.45,3.522,0.0661,0.324,5.0,0.061,0.6234,0.453,,Market / Lease-up Risk,5400.0,0.04,0.07974268285186499,0.0661,47.1195,0.03079,3.2105,0.06472,49.6088
2022-06-30,OC-RETA-72,Retail,Orange,126365,1962,0.969,2.8789,3.472,3.587,0.0679,0.406,4.8,0.172,0.4742,0.157,,Market / Lease-up Risk,1148.15,0.04,0.06536195027361202,0.0679,42.3991,0.02585,2.9533,0.06551,45.0789
2022-06-30,OC-RETA-76,Retail,Santa Ana,127050,1969,0.931,3.0642,3.48,3.381,0.0683,0.347,5.9,0.001,1.1892,0.482,,Market / Lease-up Risk,2296.3,0.04,0.057492000686227986,0.0683,44.8638,0.01786,3.1189,0.06512,47.8929
2022-06-30,OC-RETA-80,Retail,Costa Mesa,72845,1976,0.935,1.2516,2.315,2.228,0.0604,0.325,3.6,0.52,0.3469,0.557,,Market / Lease-up Risk,3250.0,0.04,0.07461946881438782,0.0604,20.7219,0.03431,1.2945,0.06526,19.8361
2022-06-30,OC-RETA-84,Retail,Fullerton,86599,1968,0.94,2.0922,3.345,3.454,0.0626,0.326,5.2,0.007,0.7538,0.293,,Market / Lease-up Risk,1500.0,0.04,0.07493551279698256,0.0626,33.4217,0.02983,2.1546,0.06454,33.3865
2022-06-30,OC-RETA-88,Retail,Anaheim,71933,1969,0.882,1.0602,2.312,2.27,0.0641,0.366,3.6,0.171,0.1718,0.314,,Market / Lease-up Risk,950.98,0.04,0.08040940680350005,0.0641,16.5398,0.00163,1.0619,0.06487,16.3701
2022-06-30,OC-RETA-92,Retail,Irvine,93987,1991,0.885,1.7711,3.038,2.979,0.0638,0.404,2.6,0.528,0.6368,0.786,,Market / Lease-up Risk,1393.94,0.04,0.06589038891037785,0.0638,27.7602,0.01818,1.8033,0.06468,27.8814
2022-06-30,OC-RETA-96,Retail,Newport Beach,132130,1997,0.933,1.5591,1.917,1.931,0.0661,0.439,5.1,0.191,0.7611,0.846,,Market / Lease-up Risk,5400.0,0.04,0.06884348390444217,0.0661,23.587,0.03146,1.6081,0.06461,24.8896
2023-06-30,OC-INDU-01,Industrial,Anaheim,119525,1968,0.968,1.0065,1.37,1.363,0.0573,0.443,6.5,0.049,0.2212,0.329,,Market / Lease-up Risk,950.98,0.042,0.060342013863804805,0.0573,17.5654,-0.00996,0.9965,0.05517,18.061
2023-06-30,OC-INDU-05,Industrial,Irvine,80430,1984,0.991,1.1099,1.694,1.753,0.0554,0.301,5.5,0.003,0.4993,0.787,,Market / Lease-up Risk,1393.94,0.042,0.0659136928706747,0.0554,20.0343,0.01059,1.1216,0.05534,20.2698
2023-06-30,OC-INDU-09,Industrial,Newport Beach,183843,1971,0.989,1.5715,1.247,1.219,0.0582,0.392,2.9,0.268,0.1373,0.463,,Market / Lease-up Risk,5400.0,0.042,0.04355458320689572,0.0582,27.0017,0.02896,1.617,0.05432,29.7672
2023-06-30,OC-INDU-101,Industrial,Santa Ana,179868,1960,0.941,2.2264,1.682,1.635,0.0571,0.314,4.1,0.065,0.367,0.156,,Market / Lease-up Risk,2296.3,0.042,0.03952723910974926,0.0571,38.9912,0.04299,2.3221,0.05562,41.753
2023-06-30,OC-INDU-105,Industrial,Costa Mesa,151421,1986,0.996,1.6007,1.458,1.407,0.0494,0.381,2.8,0.387,0.4668,0.708,,Market / Lease-up Risk,3250.0,0.042,0.027050884538591044,0.0494,32.4028,0.04353,1.6704,0.05505,30.3454
2023-06-30,OC-INDU-109,Industrial,Fullerton,90334,1969,0.952,0.9045,1.437,1.443,0.0563,0.358,4.6,0.26,0.3049,0.297,,Market / Lease-up Risk,1500.0,0.042,0.06006091906557412,0.0563,16.0657,0.01817,0.9209,0.05474,16.8232
2023-06-30,OC-INDU-113,Industrial,Anaheim,149166,1955,0.979,1.9069,1.641,1.688,0.0545,0.302,3.0,0.143,1.1566,0.275,,Market / Lease-up Risk,950.98,0.042,0.06474623563759196,0.0545,34.989,0.00947,1.925,0.05546,34.7102
2023-06-30,OC-INDU-117,Industrial,Irvine,117194,1967,0.958,0.9927,1.237,1.248,0.0591,0.373,7.3,0.449,0.1543,0.38,,Market / Lease-up Risk,1393.94,0.042,0.0407573937601481,0.0591,16.797,0.02846,1.0209,0.05512,18.5232
2023-06-30,OC-INDU-121,Industrial,Newport Beach,63931,1985,0.996,0.5527,1.179,1.146,0.0496,0.374,2.6,0.518,0.2803,0.709,,Market / Lease-up Risk,5400.0,0.042,0.04547097470605506,0.0496,11.1431,0.04004,0.5748,0.05451,10.5462
2023-06-30,OC-INDU-125,Industrial,Orange,196542,1988,0.97,2.2091,1.693,1.68,0.0529,0.418,5.4,0.422,0.7799,0.692,,Market / Lease-up Risk,1148.15,0.042,0.05839962759306913,0.0529,41.7599,0.04911,2.3176,0.05499,42.1457
2023-06-30,OC-INDU-129,Industrial,Santa Ana,154203,1981,0.981,1.5664,1.453,1.4,0.0544,0.394,6.0,0.347,0.2891,0.63,,Market / Lease-up Risk,2296.3,0.042,0.06318395591163957,0.0544,28.7941,0.06743,1.672,0.05524,30.2694
2023-06-30,OC-INDU-13,Industrial,Orange,165150,1969,0.952,1.7602,1.732,1.682,0.0548,0.433,2.0,0.289,0.431,0.417,,Market / Lease-up Risk,1148.15,0.042,0.06890727547745279,0.0548,32.1204,0.0118,1.781,0.05488,32.4547
2023-06-30,OC-INDU-133,Industrial,Costa Mesa,81695,1973,0.933,0.9705,1.607,1.559,0.0524,0.305,2.7,0.527,0.5379,0.401,,Market / Lease-up Risk,3250.0,0.042,0.056212590072400204,0.0524,18.521,0.03537,1.0048,0.05504,18.2563
2023-06-30,OC-INDU-137,Industrial,Fullerton,105353,1958,0.977,1.3559,1.775,1.829,0.0497,0.349,6.7,0.12,0.7067,0.197,,Market / Lease-up Risk,1500.0,0.042,0.05716959956274531,0.0497,27.2817,0.02097,1.3843,0.05451,25.3939
2023-06-30,OC-INDU-141,Industrial,Anaheim,118287,1968,0.949,1.2288,1.41,1.422,0.0537,0.319,3.6,0.498,0.7983,0.383,,Market / Lease-up Risk,950.98,0.042,0.042963531598084866,0.0537,22.8827,0.01771,1.2506,0.05512,22.689
2023-06-30,OC-INDU-145,Industrial,Irvine,128353,1975,0.975,1.1878,1.368,1.314,0.0493,0.41,6.4,0.019,0.4393,0.563,,Market / Lease-up Risk,1393.94,0.042,0.056220620031238365,0.0493,24.0933,0.0382,1.2332,0.0556,22.1775
2023-06-30,OC-INDU-149,Industrial,Newport Beach,87822,1955,0.999,0.9711,1.654,1.657,0.0588,0.413,2.9,0.721,0.4819,0.074,,Market / Lease-up Risk,5400.0,0.042,0.054199773166257556,0.0588,16.5153,0.04084,1.0108,0.05541,18.2406
2023-06-30,OC-INDU-153,Industrial,Orange,82948,1970,0.954,0.9773,1.773,1.713,0.052,0.389,5.0,0.432,0.1394,0.304,,Market / Lease-up Risk,1148.15,0.042,0.0708556596885397,0.052,18.7942,0.03639,1.0129,0.05542,18.2756
2023-06-30,OC-INDU-157,Industrial,Santa Ana,80498,1987,0.939,0.7538,1.247,1.257,0.0502,0.32,3.8,0.7,0.4739,0.842,,Market / Lease-up Risk,2296.3,0.042,0.06799462430726641,0.0502,15.0159,0.03462,0.7799,0.0541,14.4147
2023-06-30,OC-INDU-161,Industrial,Costa Mesa,139324,1955,0.957,1.8144,1.787,1.835,0.0568,0.332,4.8,0.284,0.2699,0.116,,Market / Lease-up Risk,3250.0,0.042,0.05142778907203141,0.0568,31.9437,0.02781,1.8649,0.05396,34.5602
2023-06-30,OC-INDU-165,Industrial,Fullerton,97000,1967,0.994,1.0169,1.387,1.342,0.0546,0.333,5.9,0.009,0.4263,0.246,,Market / Lease-up Risk,1500.0,0.042,0.03360507676891191,0.0546,18.6245,0.02691,1.0443,0.05467,19.1024
2023-06-30,OC-INDU-169,Industrial,Anaheim,167853,1955,0.94,1.186,1.055,1.028,0.0591,0.375,3.6,0.225,0.2604,0.095,,Market / Lease-up Risk,950.98,0.042,0.06391834205074376,0.0591,20.0677,0.05459,1.2507,0.05441,22.9857
2023-06-30,OC-INDU-17,Industrial,Santa Ana,153414,1989,0.932,1.9558,1.864,1.847,0.0525,0.376,6.4,0.065,0.9407,0.667,,Market / Lease-up Risk,2296.3,0.042,0.05990765146131608,0.0525,37.2533,0.05711,2.0675,0.05553,37.2318
2023-06-30,OC-INDU-173,Industrial,Irvine,128391,1967,0.941,1.302,1.428,1.456,0.05,0.338,5.2,0.163,0.5434,0.354,,Market / Lease-up Risk,1393.94,0.042,0.05012091679854662,0.05,26.04,0.02494,1.3345,0.05479,24.3569
2023-06-30,OC-INDU-177,Industrial,Newport Beach,213518,1969,0.936,2.0136,1.473,1.457,0.0576,0.4,2.8,0.197,0.8659,0.324,,Market / Lease-up Risk,5400.0,0.042,0.0580255027831942,0.0576,34.9583,0.03575,2.0856,0.05472,38.1161
2023-06-30,OC-INDU-181,Industrial,Orange,202186,1961,0.988,2.168,1.543,1.584,0.0501,0.383,6.9,0.149,0.7615,0.401,,Market / Lease-up Risk,1148.15,0.042,0.06897369455334926,0.0501,43.2735,0.02154,2.2147,0.05505,40.2299
2023-06-30,OC-INDU-185,Industrial,Santa Ana,116144,1978,0.935,1.0476,1.407,1.393,0.0537,0.417,4.2,0.415,0.5031,0.563,,Market / Lease-up Risk,2296.3,0.042,0.05816366255484042,0.0537,19.5084,0.0087,1.0567,0.05431,19.4562
2023-06-30,OC-INDU-189,Industrial,Costa Mesa,61123,1955,0.951,0.6062,1.605,1.657,0.0526,0.43,4.8,0.41,0.2413,0.267,,Market / Lease-up Risk,3250.0,0.042,0.05974235444566843,0.0526,11.5247,0.04853,0.6356,0.05502,11.5527
2023-06-30,OC-INDU-193,Industrial,Fullerton,102566,1976,0.951,1.2806,2.042,2.064,0.0543,0.436,7.2,0.067,0.6177,0.478,,Market / Lease-up Risk,1500.0,0.042,0.05550966537704327,0.0543,23.5838,0.03815,1.3295,0.05512,24.1211
2023-06-30,OC-INDU-197,Industrial,Anaheim,71048,1990,0.985,0.8118,1.617,1.665,0.053,0.39,5.6,0.405,0.1582,0.751,,Market / Lease-up Risk,950.98,0.042,0.06562318893384159,0.053,15.317,0.01936,0.8275,0.05526,14.9745
2023-06-30,OC-INDU-201,Industrial,Irvine,199354,1955,0.996,2.1741,1.688,1.735,0.0537,0.431,7.5,0.271,1.3194,0.228,,Market / Lease-up Risk,1393.94,0.042,0.05666270530840575,0.0537,40.486,0.0397,2.2604,0.05532,40.8625
2023-06-30,OC-INDU-205,Industrial,Newport Beach,66394,1962,0.951,0.6689,1.541,1.567,0.0544,0.397,7.3,0.005,0.301,0.316,,Market / Lease-up Risk,5400.0,0.042,0.07420240108292009,0.0544,12.296,0.02936,0.6885,0.05537,12.4356
2023-06-30,OC-INDU-209,Industrial,Orange,108013,1972,0.965,1.0381,1.281,1.326,0.0521,0.318,7.8,0.042,0.1508,0.482,,Market / Lease-up Risk,1148.15,0.042,0.06132278754092632,0.0521,19.9251,0.02203,1.061,0.05517,19.2322
2023-06-30,OC-INDU-21,Industrial,Costa Mesa,189321,1962,0.962,2.1151,1.507,1.472,0.0496,0.324,3.8,0.254,0.6651,0.349,,Market / Lease-up Risk,3250.0,0.042,0.04979439893402762,0.0496,42.6431,0.01096,2.1383,0.0549,38.95
2023-06-30,OC-INDU-213,Industrial,Santa Ana,114145,1978,0.984,1.0744,1.312,1.333,0.0529,0.38,3.9,0.541,0.5263,0.512,,Market / Lease-up Risk,2296.3,0.042,0.054761215609600886,0.0529,20.31,0.01921,1.095,0.0548,19.9812
2023-06-30,OC-INDU-217,Industrial,Costa Mesa,80629,1980,0.945,0.6798,1.288,1.297,0.0553,0.411,6.2,0.082,0.3406,0.633,,Market / Lease-up Risk,3250.0,0.042,0.06680337865245686,0.0553,12.2929,0.02511,0.6969,0.05556,12.5433
2023-06-30,OC-INDU-221,Industrial,Fullerton,79971,1961,0.976,0.7209,1.311,1.311,0.0554,0.382,6.0,0.38,0.1521,0.351,,Market / Lease-up Risk,1500.0,0.042,0.07423492602385318,0.0554,13.0126,0.02621,0.7398,0.05484,13.4889
2023-06-30,OC-INDU-225,Industrial,Anaheim,72416,1968,0.974,0.8261,1.769,1.753,0.0503,0.437,6.2,0.146,0.4264,0.532,,Market / Lease-up Risk,950.98,0.042,0.05645170680492285,0.0503,16.4235,0.02682,0.8483,0.05548,15.2882
2023-06-30,OC-INDU-229,Industrial,Irvine,219853,1955,0.969,2.3101,1.45,1.424,0.0587,0.344,5.0,0.019,0.7718,0.2,,Market / Lease-up Risk,1393.94,0.042,0.05716856480967949,0.0587,39.3543,0.0267,2.3718,0.05517,42.9909
2023-06-30,OC-INDU-233,Industrial,Newport Beach,126272,1973,0.989,1.5857,1.638,1.622,0.0509,0.32,4.6,0.03,1.0226,0.4,,Market / Lease-up Risk,5400.0,0.042,0.06262084701488416,0.0509,31.1532,0.04449,1.6562,0.05504,30.0943
2023-06-30,OC-INDU-237,Industrial,Orange,114843,1997,0.937,0.7225,1.038,1.021,0.0551,0.45,6.8,0.553,0.2014,0.933,,Market / Lease-up Risk,1148.15,0.042,0.06725595221285625,0.0551,13.1125,0.04588,0.7557,0.05574,13.556
2023-06-30,OC-INDU-241,Industrial,Santa Ana,88124,1969,0.989,0.7147,1.185,1.138,0.051,0.393,6.8,0.231,0.3713,0.379,,Market / Lease-up Risk,2296.3,0.042,0.06776820988263449,0.051,14.0137,0.04586,0.7475,0.05458,13.694
2023-06-30,OC-INDU-245,Industrial,Costa Mesa,174738,1984,0.936,2.5445,1.898,1.959,0.0558,0.303,6.6,0.11,1.2518,0.623,,Market / Lease-up Risk,3250.0,0.042,0.05598407412666768,0.0558,45.6004,0.02612,2.611,0.05469,47.7439
2023-06-30,OC-INDU-249,Industrial,Fullerton,203384,1973,0.983,2.0066,1.27,1.255,0.0529,0.328,5.6,0.372,0.676,0.598,,Market / Lease-up Risk,1500.0,0.042,0.07400158066829787,0.0529,37.9319,0.01532,2.0373,0.05474,37.2195
2023-06-30,OC-INDU-25,Industrial,Fullerton,180291,1955,0.98,2.069,1.595,1.54,0.0563,0.356,6.8,0.317,1.1401,0.142,,Market / Lease-up Risk,1500.0,0.042,0.060156925125311005,0.0563,36.7496,0.03012,2.1313,0.05449,39.1104
2023-06-30,OC-INDU-253,Industrial,Anaheim,156820,1978,0.989,1.8232,1.628,1.689,0.0509,0.386,7.1,0.38,0.4819,0.526,,Market / Lease-up Risk,950.98,0.042,0.06259889812230378,0.0509,35.8193,0.03401,1.8852,0.05457,34.5445
2023-06-30,OC-INDU-257,Industrial,Irvine,101900,1958,0.961,1.2798,1.676,1.729,0.0514,0.316,7.1,0.184,0.201,0.35,,Market / Lease-up Risk,1393.94,0.042,0.07065886993679858,0.0514,24.8988,0.01492,1.2989,0.05451,23.8298
2023-06-30,OC-INDU-261,Industrial,Newport Beach,195243,1958,0.978,2.2057,1.839,1.814,0.0581,0.449,4.6,0.175,0.7425,0.267,,Market / Lease-up Risk,5400.0,0.042,0.0740220559778835,0.0581,37.9639,0.0172,2.2436,0.05513,40.6983
2023-06-30,OC-INDU-265,Industrial,Orange,182729,1975,0.942,1.6274,1.358,1.321,0.0561,0.408,4.9,0.261,0.5526,0.641,,Market / Lease-up Risk,1148.15,0.042,0.07475110118418839,0.0561,29.0089,0.01419,1.6505,0.05557,29.701
2023-06-30,OC-INDU-269,Industrial,Santa Ana,130651,1965,0.971,1.8307,1.895,1.841,0.0497,0.332,7.7,0.037,0.239,0.425,,Market / Lease-up Risk,2296.3,0.042,0.06348096315953292,0.0497,36.835,0.05905,1.9388,0.05516,35.1463
